match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,54.5,India,Australia,SA Yadav,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,54.6,India,Australia,SA Yadav,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,55.1,India,Australia,RG Sharma,SA Yadav,PJ Cummins,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,55.2,India,Australia,RG Sharma,SA Yadav,PJ Cummins,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,55.3,India,Australia,SA Yadav,RG Sharma,PJ Cummins,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,55.4,India,Australia,SA Yadav,RG Sharma,PJ Cummins,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,55.5,India,Australia,RG Sharma,SA Yadav,PJ Cummins,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,55.6,India,Australia,RG Sharma,SA Yadav,PJ Cummins,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,56.1,India,Australia,SA Yadav,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,56.2,India,Australia,SA Yadav,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,56.3,India,Australia,SA Yadav,RG Sharma,T Murphy,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,56.4,India,Australia,RG Sharma,SA Yadav,T Murphy,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,56.5,India,Australia,SA Yadav,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,56.6,India,Australia,SA Yadav,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,57.1,India,Australia,RG Sharma,SA Yadav,PJ Cummins,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,57.2,India,Australia,RG Sharma,SA Yadav,PJ Cummins,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,57.3,India,Australia,RG Sharma,SA Yadav,PJ Cummins,4,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,57.4,India,Australia,RG Sharma,SA Yadav,PJ Cummins,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,57.5,India,Australia,RG Sharma,SA Yadav,PJ Cummins,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,57.6,India,Australia,RG Sharma,SA Yadav,PJ Cummins,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,58.1,India,Australia,RG Sharma,SA Yadav,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,58.2,India,Australia,RG Sharma,SA Yadav,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,58.3,India,Australia,RG Sharma,SA Yadav,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,58.4,India,Australia,RG Sharma,SA Yadav,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,58.5,India,Australia,RG Sharma,SA Yadav,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,58.6,India,Australia,RG Sharma,SA Yadav,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,59.1,India,Australia,SA Yadav,RG Sharma,NM Lyon,0,0,,,,,,bowled,SA Yadav,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,59.2,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,59.3,India,Australia,RA Jadeja,RG Sharma,NM Lyon,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,59.4,India,Australia,RG Sharma,RA Jadeja,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,59.5,India,Australia,RG Sharma,RA Jadeja,NM Lyon,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,59.6,India,Australia,RA Jadeja,RG Sharma,NM Lyon,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,60.1,India,Australia,RA Jadeja,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,60.2,India,Australia,RA Jadeja,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,60.3,India,Australia,RA Jadeja,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,60.4,India,Australia,RA Jadeja,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,60.5,India,Australia,RA Jadeja,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,60.6,India,Australia,RA Jadeja,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,61.1,India,Australia,RG Sharma,RA Jadeja,NM Lyon,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,61.2,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,61.3,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,61.4,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,61.5,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,61.6,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,62.1,India,Australia,RG Sharma,RA Jadeja,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,62.2,India,Australia,RG Sharma,RA Jadeja,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,62.3,India,Australia,RG Sharma,RA Jadeja,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,62.4,India,Australia,RG Sharma,RA Jadeja,T Murphy,4,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,62.5,India,Australia,RG Sharma,RA Jadeja,T Murphy,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,62.6,India,Australia,RA Jadeja,RG Sharma,T Murphy,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,63.1,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,63.2,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,63.3,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,63.4,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,63.5,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,63.6,India,Australia,RA Jadeja,RG Sharma,NM Lyon,4,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,64.1,India,Australia,RG Sharma,RA Jadeja,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,64.2,India,Australia,RG Sharma,RA Jadeja,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,64.3,India,Australia,RG Sharma,RA Jadeja,T Murphy,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,64.4,India,Australia,RA Jadeja,RG Sharma,T Murphy,4,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,64.5,India,Australia,RA Jadeja,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,64.6,India,Australia,RA Jadeja,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,65.1,India,Australia,RG Sharma,RA Jadeja,SM Boland,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,65.2,India,Australia,RA Jadeja,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,65.3,India,Australia,RA Jadeja,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,65.4,India,Australia,RA Jadeja,RG Sharma,SM Boland,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,65.5,India,Australia,RG Sharma,RA Jadeja,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,65.6,India,Australia,RG Sharma,RA Jadeja,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,66.1,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,66.2,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,66.3,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,66.4,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,66.5,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,66.6,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,67.1,India,Australia,RG Sharma,RA Jadeja,SM Boland,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,67.2,India,Australia,RA Jadeja,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,67.3,India,Australia,RA Jadeja,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,67.4,India,Australia,RA Jadeja,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,67.5,India,Australia,RA Jadeja,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,67.6,India,Australia,RA Jadeja,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,68.1,India,Australia,RG Sharma,RA Jadeja,NM Lyon,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,68.2,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,68.3,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,68.4,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,68.5,India,Australia,RA Jadeja,RG Sharma,NM Lyon,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,68.6,India,Australia,RG Sharma,RA Jadeja,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,69.1,India,Australia,RA Jadeja,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,69.2,India,Australia,RA Jadeja,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,69.3,India,Australia,RA Jadeja,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,69.4,India,Australia,RA Jadeja,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,69.5,India,Australia,RA Jadeja,RG Sharma,SM Boland,4,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,69.6,India,Australia,RA Jadeja,RG Sharma,SM Boland,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,70.1,India,Australia,RA Jadeja,RG Sharma,NM Lyon,4,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,70.2,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,70.3,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,70.4,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,70.5,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,70.6,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,71.1,India,Australia,RG Sharma,RA Jadeja,SM Boland,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,71.2,India,Australia,RA Jadeja,RG Sharma,SM Boland,4,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,71.3,India,Australia,RA Jadeja,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,71.4,India,Australia,RA Jadeja,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,71.5,India,Australia,RA Jadeja,RG Sharma,SM Boland,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,71.6,India,Australia,RG Sharma,RA Jadeja,SM Boland,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,72.1,India,Australia,RG Sharma,RA Jadeja,NM Lyon,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,72.2,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,72.3,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,72.4,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,72.5,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,72.6,India,Australia,RA Jadeja,RG Sharma,NM Lyon,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,73.1,India,Australia,RG Sharma,RA Jadeja,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,73.2,India,Australia,RG Sharma,RA Jadeja,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,73.3,India,Australia,RG Sharma,RA Jadeja,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,73.4,India,Australia,RG Sharma,RA Jadeja,SM Boland,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,73.5,India,Australia,RA Jadeja,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,73.6,India,Australia,RA Jadeja,RG Sharma,SM Boland,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,74.1,India,Australia,RG Sharma,RA Jadeja,M Labuschagne,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,74.2,India,Australia,RG Sharma,RA Jadeja,M Labuschagne,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,74.3,India,Australia,RA Jadeja,RG Sharma,M Labuschagne,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,74.4,India,Australia,RA Jadeja,RG Sharma,M Labuschagne,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,74.5,India,Australia,RG Sharma,RA Jadeja,M Labuschagne,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,74.6,India,Australia,RA Jadeja,RG Sharma,M Labuschagne,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,75.1,India,Australia,RG Sharma,RA Jadeja,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,75.2,India,Australia,RG Sharma,RA Jadeja,T Murphy,4,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,75.3,India,Australia,RG Sharma,RA Jadeja,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,75.4,India,Australia,RG Sharma,RA Jadeja,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,75.5,India,Australia,RG Sharma,RA Jadeja,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,75.6,India,Australia,RG Sharma,RA Jadeja,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,76.1,India,Australia,RA Jadeja,RG Sharma,M Labuschagne,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,76.2,India,Australia,RA Jadeja,RG Sharma,M Labuschagne,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,76.3,India,Australia,RG Sharma,RA Jadeja,M Labuschagne,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,76.4,India,Australia,RG Sharma,RA Jadeja,M Labuschagne,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,76.5,India,Australia,RG Sharma,RA Jadeja,M Labuschagne,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,76.6,India,Australia,RA Jadeja,RG Sharma,M Labuschagne,4,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,77.1,India,Australia,RG Sharma,RA Jadeja,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,77.2,India,Australia,RG Sharma,RA Jadeja,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,77.3,India,Australia,RG Sharma,RA Jadeja,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,77.4,India,Australia,RG Sharma,RA Jadeja,T Murphy,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,77.5,India,Australia,RA Jadeja,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,77.6,India,Australia,RA Jadeja,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,78.1,India,Australia,RG Sharma,RA Jadeja,M Labuschagne,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,78.2,India,Australia,RA Jadeja,RG Sharma,M Labuschagne,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,78.3,India,Australia,RA Jadeja,RG Sharma,M Labuschagne,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,78.4,India,Australia,RA Jadeja,RG Sharma,M Labuschagne,1,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,78.5,India,Australia,RG Sharma,RA Jadeja,M Labuschagne,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,78.6,India,Australia,RG Sharma,RA Jadeja,M Labuschagne,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,79.1,India,Australia,RA Jadeja,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,79.2,India,Australia,RA Jadeja,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,79.3,India,Australia,RA Jadeja,RG Sharma,T Murphy,0,0,,,,,,,,,
1348652,2022/23,2023-02-09,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",2,79.4,India,Australia,RA Jadeja,RG Sharma,T Murphy,0,0,,,,,,,,,
